Entrez,Term
9271913,GO:0007165
9271913,GO:0016310
9271913,GO:0018106
4327255,GO:0006457
4327257,GO:0006412
4327232,GO:0008152
4327234,GO:0006355
4327236,GO:0006468
4326952,GO:0034968
4326954,GO:0030001
4326956,GO:0006468
4326957,GO:0006355
4326957,GO:0009725
4326958,GO:0008652
4326964,GO:0008152
4326964,GO:0009058
4326966,GO:0008152
4326966,GO:0009058
4326937,GO:0006468
4326939,GO:0008152
4326945,GO:0071805
4326948,GO:0005975
4326949,GO:0008152
4326817,GO:0008152
4326818,GO:0009229
4326818,GO:0006772
4326831,GO:0006810
4326831,GO:0055085
9267191,GO:0006355
4326784,GO:0015979
4326791,GO:0006511
4326793,GO:0071805
4326796,GO:0006468
4326523,GO:0006468
4326524,GO:0006629
4326528,GO:0006508
4326529,GO:0006508
9267890,GO:0006508
4326530,GO:0006508
4326533,GO:0006952
4326534,GO:0006508
4326535,GO:0006508
4326537,GO:0015979
4326507,GO:0006754
4326507,GO:0006812
4326507,GO:0008152
4326507,GO:0070588
4326511,GO:0006415
4326512,GO:0005975
4326512,GO:0006072
4326512,GO:0046168
4326512,GO:0055114
4326515,GO:0009690
4326515,GO:0055114
4326516,GO:0005975
4326516,GO:0006096
4326518,GO:0005975
4326519,GO:0005975
4326054,GO:0005975
4326063,GO:0005975
9270244,GO:0006259
9270244,GO:0006281
4325823,GO:0003333
4325823,GO:0006810
4325823,GO:0055085
4325824,GO:0003333
4325824,GO:0006810
4325824,GO:0055085
4325828,GO:0006355
4325830,GO:0005975
4325834,GO:0005975
4325837,GO:0006259
4325837,GO:0006281
4325755,GO:0006561
4325755,GO:0055114
4325761,GO:0010024
4325761,GO:0055114
4325738,GO:0032312
4325739,GO:0006207
4325739,GO:0006221
4325739,GO:0008152
4325739,GO:0009116
4325739,GO:0044205
4325740,GO:0006207
4325740,GO:0008152
4325740,GO:0009116
4325740,GO:0044205
4325746,GO:0032065
4325747,GO:0000160
4325747,GO:0006355
4325748,GO:0005975
4325749,GO:0019556
4325416,GO:0008152
4325381,GO:0006468
4325383,GO:0055114
4325386,GO:0006468
4325387,GO:0006614
4325388,GO:0048544
4325393,GO:0006298
4325395,GO:0006950
9272186,GO:0006950
4325237,GO:0008654
4325238,GO:0055114
4325242,GO:0002098
4325242,GO:0008033
4325243,GO:0006468
4325249,GO:0008152
4324549,GO:0006672
4324554,GO:0006979
4324554,GO:0055114
4324556,GO:0006979
4324556,GO:0055114
4324558,GO:0016192
4324558,GO:0048193
4324458,GO:0006662
4324458,GO:0045454
4324459,GO:0006950
4324461,GO:0006810
4324461,GO:0016192
4324465,GO:0006221
4324473,GO:0006508
4324001,GO:0005975
4324006,GO:0007165
4324011,GO:0006508
4326394,GO:0030001
4326394,GO:0055085
4326396,GO:0006355
4326400,GO:0006886
4326400,GO:0016192
4326401,GO:0006364
4326402,GO:0006468
4324302,GO:0006355
4324303,GO:0006810
4324305,GO:0006810
4324305,GO:0055085
4324307,GO:0030001
4324311,GO:0006470
4327810,GO:0006355
4327813,GO:0006355
4327819,GO:0006535
4327819,GO:0008152
4327820,GO:0044237
4327971,GO:0006662
4327971,GO:0045454
4327978,GO:0006413
4327981,GO:0008152
4327981,GO:0055114
4327982,GO:0006511
4327983,GO:0006464
4327984,GO:0007018
4327989,GO:0006412
4327993,GO:0006457
4327993,GO:0042026
4327993,GO:0044267
4327999,GO:0006412
4328000,GO:0055114
4328001,GO:0006396
4328010,GO:0006090
4328010,GO:0008152
4328012,GO:0005975
4328012,GO:0006096
4328012,GO:0044262
4328012,GO:0055114
4328016,GO:0006412
4328018,GO:0005975
4328033,GO:0055114
4328034,GO:0008299
4328034,GO:0016310
4328039,GO:0006629
4328040,GO:0055114
4328043,GO:0006468
4328047,GO:0006468
4328048,GO:0006412
4328051,GO:0055085
4328060,GO:0006508
4328073,GO:0006979
4328073,GO:0055114
4328077,GO:0055085
4328078,GO:0055085
4328079,GO:0008152
4328081,GO:0006468
4328083,GO:0006351
4328083,GO:0044237
4328089,GO:0006810
4328089,GO:0007186
4328090,GO:0006457
4328091,GO:0008152
4328092,GO:0006914
4328095,GO:0006468
4328096,GO:0006486
4328101,GO:0008152
4328102,GO:0006508
4328107,GO:0008654
4328109,GO:0006468
4328116,GO:0006184
4328116,GO:0007165
4328116,GO:0007264
4328116,GO:0015031
4328118,GO:0006418
4328118,GO:0006424
4328118,GO:0043039
4328119,GO:0006355
4328121,GO:0000413
4328121,GO:0006457
4328124,GO:0008152
9271200,GO:0000154
4328135,GO:0006468
4328137,GO:0006413
4328139,GO:0055114
4328140,GO:0008654
4328141,GO:0005975
4328143,GO:0055114
4328144,GO:0006886
4328144,GO:0016192
4328147,GO:0008152
4328147,GO:0008652
4328149,GO:0043066
4328152,GO:0006281
4328152,GO:0006355
4328155,GO:0006468
4328159,GO:0006888
4328168,GO:0009165
4328168,GO:0009116
4328168,GO:0009156
4328168,GO:0044249
4328169,GO:0005975
4328169,GO:0006073
4328173,GO:0006351
4328173,GO:0006355
4328175,GO:0006457
4328177,GO:0006886
4328177,GO:0007264
4328179,GO:0006511
4328179,GO:0007275
4328179,GO:0016567
4328183,GO:0000272
4328183,GO:0005975
4328186,GO:0006505
4328186,GO:0006886
4328189,GO:0005975
9267563,GO:0008152
4328199,GO:0006810
4328200,GO:0006810
4328207,GO:0000079
4328207,GO:0006355
4328209,GO:0006810
4328215,GO:0006511
4328215,GO:0051603
4328220,GO:0009435
4328220,GO:0055114
4328223,GO:0006468
4328227,GO:0006351
4328233,GO:0006468
4328236,GO:0006412
4328238,GO:0006355
4328241,GO:0007186
4328252,GO:0005975
4328255,GO:0006418
4328255,GO:0006422
4328265,GO:0006355
4328265,GO:0009725
4328266,GO:0008152
4328274,GO:0005986
4328274,GO:0008152
4328287,GO:0042176
4328295,GO:0006355
4328297,GO:0006468
4328299,GO:0055114
4328300,GO:0006355
4328305,GO:0006887
4328306,GO:0006470
4328310,GO:0055114
4328315,GO:0006468
4328325,GO:0006468
4328325,GO:0006950
4328329,GO:0009308
4328330,GO:0006351
4328334,GO:0006468
4328338,GO:0006468
4328339,GO:0006468
4328342,GO:0006468
4328364,GO:0005975
4328365,GO:0006355
4328379,GO:0006810
4328379,GO:0055085
4328383,GO:0006468
4328383,GO:0007165
4328389,GO:0006979
4328389,GO:0055114
4328392,GO:0006412
9271951,GO:0006508
4328403,GO:0006486
4328406,GO:0006355
4328406,GO:0009725
4328408,GO:0006468
4328417,GO:0006464
4328420,GO:0006184
4328420,GO:0007017
4328420,GO:0007018
4328420,GO:0051258
4328424,GO:0006807
4328425,GO:0009072
4328425,GO:0055114
4328426,GO:0006355
4328431,GO:0006457
4328432,GO:0018160
4328432,GO:0033014
4328435,GO:0006096
9269154,GO:0006546
9269154,GO:0019464
4328441,GO:0006546
4328441,GO:0019464
4328443,GO:0006355
4328446,GO:0006006
4328446,GO:0055114
4328447,GO:0006952
4328448,GO:0006754
4328448,GO:0006812
4328448,GO:0006825
4328448,GO:0008152
4328448,GO:0030001
4328451,GO:0055114
4328455,GO:0009058
9267109,GO:0008152
9267109,GO:0055114
4328462,GO:0006468
4328468,GO:0006812
4328468,GO:0055085
4328469,GO:0006355
4328470,GO:0015991
4328470,GO:0015992
4328470,GO:0046034
4328472,GO:0006412
4328473,GO:0048268
4328477,GO:0006468
4328480,GO:0006754
4328480,GO:0006812
4328480,GO:0008152
4328480,GO:0070588
4328484,GO:0006396
4328485,GO:0008152
4328488,GO:0005975
4328489,GO:0006468
4328489,GO:0007165
4328492,GO:0006605
4328492,GO:0006886
4328492,GO:0015031
4328496,GO:0006633
4328496,GO:0055114
4328500,GO:0006289
4328500,GO:0043161
4328503,GO:0006914
4328505,GO:0006470
4328506,GO:0006511
4328508,GO:0009073
4328508,GO:0046417
4328509,GO:0044237
4328512,GO:0006355
4328514,GO:0006511
4328515,GO:0009408
4328515,GO:0016485
4328515,GO:0019538
4328516,GO:0000160
4328516,GO:0006355
4328517,GO:0051603
4328520,GO:0006355
4328521,GO:0010029
4328521,GO:0016567
4328526,GO:0015992
4328527,GO:0005985
4328527,GO:0009058
4328531,GO:0055114
4328532,GO:0055114
4328533,GO:0055114
4328540,GO:0006468
4328548,GO:0006071
4328548,GO:0006629
4328552,GO:0055114
4328553,GO:0008152
4328558,GO:0006412
4328559,GO:0006357
4328560,GO:0006629
4328561,GO:0006629
4328571,GO:0006468
9272257,GO:0006952
4328597,GO:0006355
4328598,GO:0006099
4328598,GO:0044262
4328603,GO:0055114
4328604,GO:0000902
4328611,GO:0006457
4328613,GO:0030001
4328613,GO:0055085
4328616,GO:0006812
4328616,GO:0030001
4328617,GO:0005975
4328618,GO:0008152
4328618,GO:0009072
4328619,GO:0008152
4328619,GO:0009058
4328620,GO:0008219
4328623,GO:0009765
4328629,GO:0032312
4328632,GO:0006508
4328633,GO:0006508
4328633,GO:0043086
4328635,GO:0006412
4328636,GO:0006457
4328642,GO:0030163
4328645,GO:0005975
4328654,GO:0016036
4328656,GO:0055085
4328662,GO:0006355
4328664,GO:0008152
4328671,GO:0006412
4328674,GO:0030163
4328676,GO:0006633
4328676,GO:0008152
4328676,GO:0008610
4328677,GO:0008152
4328680,GO:0008152
4328685,GO:0006810
4328690,GO:0006351
4328692,GO:0032312
4328693,GO:0006886
4328693,GO:0016192
4328694,GO:0006886
4328694,GO:0016192
4328715,GO:0006355
4328720,GO:0016575
4328722,GO:0006468
4328724,GO:0006468
4328725,GO:0006468
4328732,GO:0055114
4328737,GO:0006508
4328737,GO:0006869
4328739,GO:0006468
4328739,GO:0006950
4328741,GO:0006468
4328741,GO:0016567
4328742,GO:0055114
4328743,GO:0055114
4328747,GO:0006508
4328751,GO:0006355
4328753,GO:0006414
4328760,GO:0007165
4328761,GO:0055114
9266140,GO:0008152
4328769,GO:0007165
4328771,GO:0009987
4328781,GO:0006810
4328781,GO:0055085
4328784,GO:0006355
4328790,GO:0006351
4328790,GO:0031123
4328790,GO:0043631
4328793,GO:0006468
4328796,GO:0006355
4328797,GO:0006412
4328798,GO:0006810
4328798,GO:0055085
4328809,GO:0006355
4328812,GO:0006099
4328812,GO:0044262
4328814,GO:0055085
4328818,GO:0016567
4328824,GO:0030833
4328826,GO:0006412
4328828,GO:0006520
4328828,GO:0009058
4328829,GO:0006468
4328830,GO:0006468
4328833,GO:0006979
4328833,GO:0055114
4328842,GO:0006979
4328842,GO:0055114
4328844,GO:0006468
4328848,GO:0006468
4328853,GO:0008152
4328857,GO:0006511
4328859,GO:0006099
4328859,GO:0015977
4328860,GO:0006396
4328864,GO:0006811
4328864,GO:0006813
4328864,GO:0055085
4328867,GO:0006457
4328872,GO:0006457
4328872,GO:0044267
4328901,GO:0006355
4328903,GO:0006355
4328904,GO:0008152
4328912,GO:0006811
4328912,GO:0006813
4328912,GO:0055085
4328913,GO:0006470
4328914,GO:0006412
4328920,GO:0005975
4328930,GO:0006777
4328930,GO:0008152
4328932,GO:0006412
4328946,GO:0006952
4328953,GO:0006355
4328957,GO:0006568
4328957,GO:0008152
4328963,GO:0006355
4328965,GO:0006508
4328968,GO:0006952
4328969,GO:0006952
4328976,GO:0006508
4328976,GO:0043086
4328977,GO:0006508
4328977,GO:0043086
4328982,GO:0006508
4328982,GO:0043086
4328985,GO:0006355
4328988,GO:0016485
4328988,GO:0043085
4328990,GO:0006952
4328992,GO:0008152
4328993,GO:0006886
4328994,GO:0006855
4328994,GO:0055085
4328997,GO:0006631
4328997,GO:0006635
4328997,GO:0008152
4328997,GO:0055114
4328999,GO:0006810
4328999,GO:0055085
4329001,GO:0042546
4329006,GO:0008152
4329009,GO:0055114
4329011,GO:0055114
4329013,GO:0008152
4329020,GO:0006468
4329022,GO:0055114
4329023,GO:0001932
4329023,GO:0006468
4329023,GO:0006470
4329024,GO:0006952
4329032,GO:0006468
4329034,GO:0006412
4329038,GO:0006629
4329042,GO:0006412
4329045,GO:0042545
4329059,GO:0006508
4329062,GO:0006629
4329063,GO:0006629
4329066,GO:0006511
4329066,GO:0007275
4329066,GO:0016567
4329080,GO:0009236
4329084,GO:0006468
4329091,GO:0006413
4329096,GO:0006952
4329101,GO:0006520
4329101,GO:0009058
4329101,GO:0042218
9267778,GO:0006520
9267778,GO:0009058
9267778,GO:0042218
4329116,GO:0006457
4329132,GO:0006184
4329132,GO:0007165
4329132,GO:0007264
4329132,GO:0015031
4329133,GO:0006461
4329138,GO:0006200
4329138,GO:0006754
4329142,GO:0006508
4329152,GO:0006810
4329165,GO:0009813
4329165,GO:0042398
4329166,GO:0055114
4329170,GO:0006886
4329171,GO:0006412
4329172,GO:0006468
9270100,GO:0006810
9270100,GO:0055085
4329175,GO:0055114
4329182,GO:0030163
4329184,GO:0006355
4329190,GO:0032012
4329191,GO:0006508
4329193,GO:0006886
4329193,GO:0007264
4329197,GO:0055114
4329211,GO:0006457
4329211,GO:0044267
4329219,GO:0015031
4329224,GO:0009089
4329224,GO:0055114
4329228,GO:0006904
4329228,GO:0016192
4329229,GO:0000079
4329229,GO:0006355
4329234,GO:0009089
4329236,GO:0006810
4329266,GO:0006904
4329266,GO:0016192
4329283,GO:0006952
9267316,GO:0008152
4329309,GO:0006355
4329310,GO:0006457
9270332,GO:0006508
4329318,GO:0055114
4329322,GO:0032957
4329329,GO:0055114
4329330,GO:0005975
4329330,GO:0030259
4329339,GO:0006508
4329346,GO:0008152
4329349,GO:0009231
4329349,GO:0055114
4329350,GO:0006508
4329356,GO:0006814
4329362,GO:0006412
4329369,GO:0006596
4329381,GO:0006412
4329384,GO:0016567
4329386,GO:0008152
4329388,GO:0006457
4329405,GO:0006355
4329407,GO:0006281
4329407,GO:0006284
4329408,GO:0006886
4329409,GO:0006281
9271519,GO:0006355
4329422,GO:0055114
4329423,GO:0006412
4329427,GO:0055114
9272472,GO:0055114
4329434,GO:0006887
4329438,GO:0055114
4329448,GO:0006457
4329450,GO:0009082
4329453,GO:0030001
4329456,GO:0006486
4329462,GO:0045454
4329463,GO:0006468
4329468,GO:0006629
4329489,GO:0071805
4329497,GO:0055114
4329507,GO:0000226
4329508,GO:0031047
4329518,GO:0008152
4329520,GO:0019538
4329526,GO:0006355
4329527,GO:0006468
4329532,GO:0005975
4329532,GO:0005978
4329540,GO:0006414
9272622,GO:0030001
4329546,GO:0006471
4329548,GO:0006814
4329553,GO:0005975
4329556,GO:0006730
4329560,GO:0006596
4329560,GO:0006807
4329561,GO:0005975
4329577,GO:0006355
4329578,GO:0045454
4329578,GO:0055114
4329579,GO:0015992
4329580,GO:0006418
4329580,GO:0006435
4329580,GO:0043039
4329583,GO:0006355
4329584,GO:0009058
4329585,GO:0016567
4329586,GO:0006355
4329594,GO:0006122
4329597,GO:0006355
4329601,GO:0006950
4329612,GO:0006355
4329616,GO:0016567
4329618,GO:0006468
4329623,GO:0015991
4329627,GO:0006396
4329628,GO:0072488
4329630,GO:0006468
4329631,GO:0006355
4329643,GO:0006979
4329643,GO:0055114
4329646,GO:0006355
4329652,GO:0006662
4329652,GO:0045454
4329655,GO:0006355
4329656,GO:0008152
4329657,GO:0006457
4329661,GO:0044237
4329664,GO:0032259
4329672,GO:0006355
4329672,GO:0009725
4329675,GO:0006413
4329676,GO:0008152
4329677,GO:0000160
4329677,GO:0006355
4329678,GO:0006821
4329678,GO:0055085
4329680,GO:0006777
4329684,GO:0055114
4329684,GO:0008152
9270374,GO:0008219
4329690,GO:0006098
4329690,GO:0006573
4329690,GO:0055114
4329692,GO:0009072
4329696,GO:0006457
4329697,GO:0006810
4329697,GO:0016192
4329701,GO:0006165
4329701,GO:0006183
4329701,GO:0006228
4329701,GO:0006241
4329702,GO:0006465
4329704,GO:0006468
4329705,GO:0006355
4329715,GO:0006662
4329715,GO:0045454
4329717,GO:0008152
4329720,GO:0009416
4329721,GO:0055114
4329722,GO:0055114
4329723,GO:0055114
4329724,GO:0008152
4329725,GO:0055114
4329726,GO:0055114
9266189,GO:0008152
4329728,GO:0008152
4329733,GO:0009231
4329738,GO:0006281
4329738,GO:0009785
4329739,GO:0008643
4329741,GO:0006810
4329741,GO:0055085
4329742,GO:0055085
4329743,GO:0006810
4329743,GO:0055085
4329744,GO:0055085
4329753,GO:0005975
4329753,GO:0019318
4329754,GO:0006887
4329756,GO:0015770
4329757,GO:0006334
4329765,GO:0008152
4329768,GO:0006355
4329771,GO:0006355
4329771,GO:0045944
4329776,GO:0007017
4329778,GO:0055114
4329781,GO:0006857
4329782,GO:0006506
4329782,GO:0008152
4329787,GO:0009234
4329805,GO:0030001
4329809,GO:0006184
4329809,GO:0006886
4329809,GO:0006913
4329809,GO:0007165
4329809,GO:0007264
4329809,GO:0015031
4329817,GO:0006629
4329817,GO:0006071
4329820,GO:0006629
4329821,GO:0008152
4329826,GO:0006629
4329828,GO:0006468
4329831,GO:0006412
4329833,GO:0006468
4329835,GO:0006298
4329838,GO:0006629
4329838,GO:0007165
4329838,GO:0035556
4329844,GO:0006817
4329848,GO:0006468
4329851,GO:0009416
4329852,GO:0006355
4329853,GO:0006487
4329854,GO:0006487
4329858,GO:0006099
4329858,GO:0055114
9270837,GO:0006414
4329863,GO:0016973
4329865,GO:0055114
4329866,GO:0015031
4329867,GO:0030833
4329872,GO:0006355
4329872,GO:0043401
9271361,GO:0006470
4329889,GO:0006006
4329889,GO:0055114
4329892,GO:0006006
4329892,GO:0055114
4329899,GO:0006468
4329900,GO:0009966
4329900,GO:0043666
4329905,GO:0016192
4329911,GO:0008299
4329911,GO:0016114
4329911,GO:0055114
4329914,GO:0008643
4329915,GO:0000079
4329915,GO:0051726
4329920,GO:0005975
4329920,GO:0006032
4329920,GO:0016998
4329929,GO:0008152
4329930,GO:0006470
4329932,GO:0008152
4329937,GO:0006468
4329937,GO:0009966
4329938,GO:0008152
4329938,GO:0009082
4329949,GO:0006396
4329955,GO:0006597
4329955,GO:0008295
4329958,GO:0016070
4329960,GO:0006457
4329971,GO:0006810
4329971,GO:0006888
4329972,GO:0006168
4329972,GO:0009116
4329975,GO:0006355
4329982,GO:0006468
4329983,GO:0006468
4329988,GO:0017148
4329992,GO:0006629
4329995,GO:0006402
4330000,GO:0000160
4330004,GO:0007049
4330004,GO:0007067
4330008,GO:0015696
4330008,GO:0072488
4330010,GO:0034968
4330012,GO:0008610
4330012,GO:0055114
4330016,GO:0008152
4330017,GO:0055114
4330018,GO:0006468
4330019,GO:0006506
4330021,GO:0046836
4330025,GO:0006418
4330025,GO:0006430
9270575,GO:0009785
9270575,GO:0006281
4330031,GO:0006468
4330032,GO:0006166
4330034,GO:0006559
4330034,GO:0009058
4330036,GO:0006559
4330036,GO:0009058
4330037,GO:0006559
4330037,GO:0009058
4330040,GO:0006559
4330040,GO:0009058
4330049,GO:0006810
4330049,GO:0006833
4330049,GO:0055085
4330050,GO:0006468
4330051,GO:0006952
4330056,GO:0015979
4330061,GO:0032312
9267947,GO:0055085
4330071,GO:0006508
4330073,GO:0006508
4330075,GO:0006511
4330075,GO:0051603
4330076,GO:0006807
4330077,GO:0006807
4330078,GO:0006468
4330090,GO:0055114
4330096,GO:0009107
4330096,GO:0015979
4330104,GO:0006629
4330104,GO:0006633
4330104,GO:0055114
4330107,GO:0006662
4330107,GO:0045454
4330111,GO:0006468
4330113,GO:0008152
4330115,GO:0006355
4330130,GO:0007275
4330133,GO:0006508
4330138,GO:0006633
4330140,GO:0055085
4330142,GO:0007018
4330143,GO:0006355
4330143,GO:0045893
4330145,GO:0045454
4330146,GO:0006081
4330146,GO:0008152
4330146,GO:0055114
4330149,GO:0006081
4330149,GO:0008152
4330149,GO:0055114
4330151,GO:0006468
4330152,GO:0006355
4330155,GO:0006355
4330159,GO:0006508
4330159,GO:0030163
9268232,GO:0055085
4330163,GO:0006468
4330164,GO:0006520
4330164,GO:0055114
4330172,GO:0000079
4330173,GO:0006355
4330174,GO:0006909
4330176,GO:0055085
4330181,GO:0006184
4330181,GO:0006886
4330181,GO:0006913
4330181,GO:0007165
4330181,GO:0007264
4330181,GO:0015031
4330182,GO:0006629
4330184,GO:0008152
4330185,GO:0006468
4330186,GO:0006352
4330187,GO:0006511
4330191,GO:0006355
4330192,GO:0008152
4330195,GO:0003333
4330195,GO:0006810
4330195,GO:0055085
4330196,GO:0006468
4330198,GO:0007205
4330199,GO:0030071
4330201,GO:0006457
4330201,GO:0009408
4330202,GO:0006355
4330203,GO:0006355
4330207,GO:0006810
4330213,GO:0019953
4330221,GO:0005992
4330221,GO:0008152
4330226,GO:0006869
4330227,GO:0006869
4330233,GO:0030042
4330235,GO:0006979
4330235,GO:0055114
4330236,GO:0006486
4330237,GO:0006508
4330239,GO:0006108
4330239,GO:0055114
4330241,GO:0006508
4330241,GO:0043086
4330248,GO:0006810
4330248,GO:0006833
4330248,GO:0055085
4330249,GO:0006468
4330250,GO:0055114
4330252,GO:0015851
4330257,GO:0055085
4330259,GO:0055085
4330260,GO:0008299
4330262,GO:0001522
4330262,GO:0009451
4330264,GO:0006629
4330265,GO:0006950
4330265,GO:0009415
4330284,GO:0006139
4330285,GO:0006351
4330286,GO:0006468
9271073,GO:0010044
4330288,GO:0015743
4330288,GO:0010044
4330293,GO:0006355
4330297,GO:0006355
4330306,GO:0006355
4330309,GO:0006412
4330310,GO:0055085
9267465,GO:0045226
4330316,GO:0007165
4330318,GO:0006508
4330320,GO:0016114
4330322,GO:0055085
4330326,GO:0006468
4330328,GO:0006355
4330332,GO:0006626
4330332,GO:0045039
4330350,GO:0006470
4330351,GO:0006468
4330354,GO:0006418
4330354,GO:0006422
4330362,GO:0006508
4330366,GO:0006506
4330372,GO:0006857
4330378,GO:0016567
4330379,GO:0006810
4330379,GO:0006886
4330379,GO:0016192
4330380,GO:0008152
4330387,GO:0006457
4330388,GO:0006511
4330390,GO:0006810
4330390,GO:0055085
4330396,GO:0006468
4330397,GO:0006355
9268661,GO:0055085
4330402,GO:0005975
4330402,GO:0006073
4330406,GO:0006886
4330407,GO:0008152
9266378,GO:0015031
4330413,GO:0005975
4330413,GO:0008152
4330420,GO:0006355
4330421,GO:0006810
4330422,GO:0007264
4330425,GO:0006412
4330426,GO:0006259
4330426,GO:0006265
4330426,GO:0006355
4330431,GO:0006355
4330432,GO:0007585
4330432,GO:0055114
4330433,GO:0003333
4330434,GO:0006468
4330436,GO:0006351
4330436,GO:0006355
4330436,GO:0032502
4330437,GO:0008152
4330439,GO:0008152
4330444,GO:0006468
4330446,GO:0016192
9269675,GO:0055114
9269231,GO:0006520
9269231,GO:0006591
4330457,GO:0006796
4330461,GO:0006950
4330463,GO:0016567
4330469,GO:0055114
4330470,GO:0006355
4330472,GO:0006950
4330474,GO:0006541
4330474,GO:0006807
4330474,GO:0009058
4330475,GO:0006796
4330475,GO:0008152
4330479,GO:0034968
4330482,GO:0000105
4330482,GO:0009058
4330484,GO:0006508
4330489,GO:0006468
4330495,GO:0071722
4330502,GO:0006468
4330505,GO:0019430
4330505,GO:0055114
9272427,GO:0015936
9272427,GO:0055114
4330511,GO:0008152
4330512,GO:0006096
4330515,GO:0009116
4330515,GO:0009165
4330517,GO:0006508
4330519,GO:0006694
4330519,GO:0055114
4330523,GO:0006629
4330523,GO:0055114
9266241,GO:0008152
4330539,GO:0006810
4330539,GO:0055085
4330549,GO:0006470
4330549,GO:0016311
4330551,GO:0006508
4330552,GO:0006508
4330553,GO:0006821
4330553,GO:0008152
4330553,GO:0055085
4330554,GO:0006508
4330565,GO:0032312
4330570,GO:0006351
4330570,GO:0044237
4330573,GO:0006338
4330580,GO:0006468
4330583,GO:0030244
4330586,GO:0006355
4330589,GO:0006355
4330595,GO:0016567
4330599,GO:0006508
4330599,GO:0006465
4330610,GO:0006355
4330612,GO:0008152
4330612,GO:0055114
4330614,GO:0071805
4330621,GO:0006355
4330621,GO:0045944
4330628,GO:0016567
4330631,GO:0006184
4330631,GO:0006886
4330631,GO:0007165
4330631,GO:0007264
4330631,GO:0015031
4330632,GO:0006355
4330637,GO:0005975
4330647,GO:0006886
4330648,GO:0006508
4330649,GO:0006542
4330649,GO:0006807
4330657,GO:0006207
