Child,Ancestor
GO:0051667,GO:0051644
GO:0045492,GO:0070592
GO:1902749,GO:1901987
GO:0051667,GO:0051649
GO:0051567,GO:0061647
GO:0010359,GO:1903959
GO:0031122,GO:0000226
GO:0016558,GO:0065002
GO:0010102,GO:0010101
GO:0033194,GO:0006979
GO:0048508,GO:0009793
GO:0033314,GO:0000076
GO:0010622,GO:0003002
GO:0006482,GO:0070988
GO:0051365,GO:0009267
GO:0010622,GO:0003006
GO:0008284,GO:0042127
GO:0034765,GO:0034762
GO:0009746,GO:0034284
GO:0010972,GO:1901991
GO:0045787,GO:0048522
GO:0010103,GO:0090698
GO:0031670,GO:0070887
GO:0009789,GO:1905959
GO:0055046,GO:0009555
GO:0007093,GO:0000075
GO:0070988,GO:0008152
GO:0015749,GO:0034219
GO:0010930,GO:0010928
GO:0010972,GO:1902750
GO:0019676,GO:0006536
GO:0010311,GO:1905393
GO:0048482,GO:1905392
GO:0010366,GO:0031336
GO:0033239,GO:0051172
GO:0048508,GO:0048507
GO:0019676,GO:0006541
GO:1902750,GO:1902749
GO:0010930,GO:0009968
GO:0006001,GO:0019320
GO:0010366,GO:0031327
GO:0097190,GO:0007165
GO:0006001,GO:0006000
GO:0045836,GO:0051446
GO:0010103,GO:0010374
GO:0009299,GO:0006351
GO:0072663,GO:0072662
GO:0048578,GO:2000243
GO:0018920,GO:0006575
GO:0048729,GO:0009888
GO:0008285,GO:0048523
GO:0046015,GO:0006355
GO:0015075,GO:0022857
GO:0010070,GO:0008356
GO:1900912,GO:1900909
GO:0046345,GO:0043290
GO:0043574,GO:0046907
GO:1900912,GO:1900911
GO:0010067,GO:0010065
GO:0061640,GO:0000910
GO:0009823,GO:0009690
GO:0045014,GO:0045013
GO:0050665,GO:0042743
GO:0045763,GO:0006521
GO:0045014,GO:0061986
GO:0048826,GO:0003006
GO:0015919,GO:0043574
GO:0010021,GO:2000896
GO:0030466,GO:0031507
GO:0009852,GO:0042447
GO:0007292,GO:0007276
GO:0036388,GO:0006261
GO:0044115,GO:0044111
GO:0009760,GO:0015977
GO:0043248,GO:0034622
GO:0044774,GO:0007093
GO:0008509,GO:0098656
GO:0009560,GO:0009561
GO:0010216,GO:0006259
GO:0044764,GO:0051704
GO:0010359,GO:0032412
GO:0009610,GO:0009620
GO:0008645,GO:0015749
GO:0090626,GO:0009653
GO:0010143,GO:0009059
GO:0015103,GO:0008509
GO:0070207,GO:0051260
GO:0009610,GO:0009608
GO:0042138,GO:0061982
GO:0010252,GO:0048878
GO:0009852,GO:0009850
GO:0019285,GO:0031456
GO:2000377,GO:0031323
GO:0016046,GO:0009620
GO:0045037,GO:0065002
GO:0015948,GO:0043447
GO:0009559,GO:0030154
GO:0002757,GO:0002764
GO:0009861,GO:0009611
GO:0009913,GO:0030855
GO:0010218,GO:0009639
GO:0070507,GO:0051493
GO:0032494,GO:0002237
GO:0007263,GO:0019932
GO:0051053,GO:0010605
GO:0042023,GO:0044786
GO:0008406,GO:0045137
GO:0009602,GO:0051702
GO:1903829,GO:0048522
GO:0035265,GO:0048589
GO:0010322,GO:0071071
GO:0048829,GO:0048856
GO:0051055,GO:0009890
GO:0050810,GO:0019218
GO:0042372,GO:0042374
GO:0070895,GO:0070894
GO:0051055,GO:0046890
GO:0032107,GO:0032104
GO:0045833,GO:0009892
GO:0030835,GO:1901880
GO:0031333,GO:0051129
GO:0010731,GO:0006464
GO:0010623,GO:0048869
GO:0031087,GO:0090305
GO:0048442,GO:0048827
GO:0004708,GO:0000165
GO:0010227,GO:0003006
GO:0046505,GO:0043436
GO:0010275,GO:0034622
GO:0002758,GO:0002218
GO:0140255,GO:0080135
GO:1901162,GO:1901160
GO:0080037,GO:0080036
GO:0010214,GO:0003006
GO:0019853,GO:0046394
GO:0010157,GO:0010035
GO:0032922,GO:0032501
GO:0004708,GO:0000187
GO:0019852,GO:0005996
GO:0051050,GO:0051049
GO:0045833,GO:0019216
GO:0032491,GO:0009593
GO:0010072,GO:0010016
GO:0010189,GO:0042362
GO:0070301,GO:0034614
GO:0010189,GO:0042360
GO:0006458,GO:0006457
GO:0050850,GO:0050848
GO:0061572,GO:0007015
GO:0080040,GO:0032109
GO:0009407,GO:0098754
GO:0042362,GO:0006775
GO:0000706,GO:0000729
GO:0032490,GO:0002237
GO:0071174,GO:0031577
GO:0006797,GO:0006793
GO:0036503,GO:0010498
GO:0019853,GO:0046364
GO:0046131,GO:0009119
GO:0010086,GO:0048598
GO:0042360,GO:1901615
GO:0060627,GO:0050794
GO:0046134,GO:0072528
GO:0055063,GO:0072505
GO:0098543,GO:0051707
GO:0036503,GO:0034976
GO:0052553,GO:0052572
GO:0006346,GO:0031507
GO:0046506,GO:0044272
GO:0004712,GO:0004672
GO:0045137,GO:0007275
GO:0051776,GO:0051775
GO:0030855,GO:0060429
GO:0033552,GO:0033273
GO:0052320,GO:0052318
GO:0032877,GO:2000105
GO:0009838,GO:0032502
GO:0043447,GO:1901576
GO:0031086,GO:0000956
GO:0009827,GO:0042545
GO:0090316,GO:0032388
GO:0051223,GO:0070201
GO:1901162,GO:1901566
GO:0004372,GO:0016742
GO:0045137,GO:0003006
GO:0048441,GO:0048437
GO:0010214,GO:0048856
GO:0080026,GO:0009733
GO:0080037,GO:0009968
GO:0010196,GO:1990066
GO:0009704,GO:0009416
GO:1901881,GO:0043243
GO:0032350,GO:0019222
GO:0071174,GO:0007093
GO:0045740,GO:0031328
GO:0030835,GO:0051494
GO:0051017,GO:0022607
GO:1904951,GO:0048518
GO:0032491,GO:0098581
GO:0008585,GO:0008406
GO:0010322,GO:0010565
GO:0097577,GO:0051651
GO:0010086,GO:0010015
GO:0080060,GO:0009888
GO:0007163,GO:0009987
GO:0060236,GO:0090224
GO:0034355,GO:0009435
GO:0032494,GO:0010243
GO:0008544,GO:0009888
GO:0009603,GO:0016046
GO:0051494,GO:0051493
GO:0010189,GO:1901362
GO:0030835,GO:0030834
GO:0015948,GO:0009061
GO:0042330,GO:0040011
GO:0043966,GO:0016573
GO:0070574,GO:0015691
GO:0006775,GO:0006766
GO:0046660,GO:0007275
GO:0030968,GO:0034976
GO:0000729,GO:0006302
GO:0007094,GO:0045841
GO:0010617,GO:0007623
GO:0090224,GO:0070507
GO:0007610,GO:0008150
GO:0048453,GO:0048447
GO:0043446,GO:0071704
GO:0046132,GO:0042455
GO:0009800,GO:0009699
GO:0010440,GO:0048869
GO:0006213,GO:0009116
GO:0009689,GO:0052322
GO:0042428,GO:1901160
GO:0140255,GO:0032107
GO:0080040,GO:0010647
GO:0000412,GO:0000413
GO:0040011,GO:0008150
GO:0032929,GO:2000378
GO:0045037,GO:0045036
GO:0050810,GO:0046890
GO:0010343,GO:0071452
GO:1901880,GO:1901879
GO:0002679,GO:0045730
GO:0009754,GO:0009753
GO:0072505,GO:0098771
GO:0002758,GO:0002757
GO:0052542,GO:0006952
GO:0045493,GO:0044347
GO:0016742,GO:0016741
GO:0070623,GO:0031326
GO:0046108,GO:0046131
GO:0010322,GO:0019747
GO:0032877,GO:0032875
GO:0046209,GO:0072593
GO:0032388,GO:0032386
GO:0019852,GO:0019752
GO:0046545,GO:0045137
GO:0052064,GO:0052559
GO:0042761,GO:0000038
GO:0006620,GO:0045047
GO:0010555,GO:0009743
GO:0009754,GO:0009726
GO:0031087,GO:0031086
GO:0071071,GO:1903725
GO:0006896,GO:0007034
GO:0010623,GO:0012501
GO:0051053,GO:0051052
GO:0032467,GO:0032465
GO:0010373,GO:0010371
GO:0046822,GO:0032386
GO:0010425,GO:0032776
GO:0043447,GO:0043446
GO:0042428,GO:0097164
GO:0004708,GO:0004712
GO:0032106,GO:0032104
GO:0032106,GO:0032103
GO:0010197,GO:0000741
GO:0110154,GO:0016070
GO:0030836,GO:1901881
GO:1902850,GO:0000278
GO:0071452,GO:0000304
GO:0010104,GO:0070297
GO:0045037,GO:0017038
GO:0042554,GO:0006801
GO:0046506,GO:0046505
GO:0046885,GO:0031326
GO:0032388,GO:0051050
GO:1903725,GO:0019216
GO:0009754,GO:0009593
GO:0031099,GO:0048856
GO:0010072,GO:0003006
GO:0000741,GO:0048284
GO:0030010,GO:0007163
GO:0009704,GO:0009640
GO:0052200,GO:0075136
GO:0051238,GO:0051235
GO:0000706,GO:0051321
GO:0010262,GO:0009793
GO:0016197,GO:0046907
GO:1902275,GO:0033044
GO:0010157,GO:1901700
GO:0051016,GO:0051693
GO:0097468,GO:0034614
GO:0002679,GO:0006952
GO:0000729,GO:0006259
GO:0010343,GO:0097468
GO:0090224,GO:0010564
GO:0046132,GO:0046134
GO:0046132,GO:0046131
GO:0007638,GO:0009612
GO:0080040,GO:0140255
GO:0051702,GO:0044419
GO:0032490,GO:0009593
GO:1902532,GO:0009968
GO:0032350,GO:0010817
GO:0042428,GO:0018958
GO:0010617,GO:0051480
GO:2000378,GO:2000377
GO:0015948,GO:0015947
GO:0097468,GO:0012501
GO:0048441,GO:0048827
GO:0080114,GO:0051347
GO:0051055,GO:0045833
GO:0010623,GO:0048468
GO:0052322,GO:0031328
GO:0010090,GO:0090626
GO:0010373,GO:0045827
GO:0042374,GO:1901661
GO:0032456,GO:0016197
GO:0030433,GO:0043161
GO:0035265,GO:0032501
GO:0033157,GO:0032386
GO:0090030,GO:0050810
GO:0043434,GO:1901652
GO:0009800,GO:0072330
GO:0007052,GO:0000278
GO:1901652,GO:0010243
GO:1990066,GO:0009416
GO:0048453,GO:0048449
GO:0071071,GO:0031326
GO:0080114,GO:0031323
GO:0035967,GO:0033554
GO:0052559,GO:0052553
GO:0046827,GO:0046825
GO:0046827,GO:0046824
GO:0090316,GO:0051222
GO:0032490,GO:0098581
GO:0006620,GO:0006612
GO:0009603,GO:0009602
GO:0031056,GO:1902275
GO:0010214,GO:0048316
GO:0051050,GO:0048518
GO:0002679,GO:0002252
GO:0010422,GO:0090030
GO:0010322,GO:0010675
GO:0046134,GO:0006213
GO:1902532,GO:1902531
GO:0080038,GO:0009967
GO:0019218,GO:0019216
GO:0051222,GO:0051050
GO:0097577,GO:0006879
GO:0032929,GO:0032928
GO:0046109,GO:0046108
GO:1903827,GO:0060341
GO:0045740,GO:0010557
GO:0034355,GO:0019365
GO:0070301,GO:0042542
GO:0019954,GO:0000003
GO:0010090,GO:0010026
GO:0006809,GO:1903409
GO:0032494,GO:1901700
GO:0051480,GO:0006874
GO:0043242,GO:0051129
GO:0009603,GO:0009610
GO:0010105,GO:0010104
GO:0042427,GO:0046189
GO:0050848,GO:1902531
GO:0002764,GO:0050776
GO:0042360,GO:1901360
GO:0030836,GO:0030834
GO:0009803,GO:0009698
GO:0007052,GO:0007051
GO:0015848,GO:0015695
GO:0052322,GO:1900378
GO:0090421,GO:0010014
GO:0002183,GO:0006413
GO:0071071,GO:0046890
GO:0070623,GO:0042762
GO:1902904,GO:0051129
GO:0052482,GO:0033554
GO:0010047,GO:0009900
GO:1903725,GO:0019220
GO:0006809,GO:0044271
GO:0070893,GO:0032196
GO:0051225,GO:0007051
GO:0010189,GO:1901617
GO:0009689,GO:0009814
GO:0030835,GO:1902904
GO:0016741,GO:0016740
GO:0046506,GO:0008610
GO:0015975,GO:0006091
GO:0000186,GO:0032147
GO:0046109,GO:0046132
GO:0090322,GO:2000377
GO:0060416,GO:0043434
GO:0046209,GO:2001057
GO:0044347,GO:0000272
GO:0010529,GO:0048523
GO:0032196,GO:0009987
GO:0009821,GO:0044271
GO:0010227,GO:0009838
GO:0042427,GO:0042428
GO:0045022,GO:0016482
GO:0075136,GO:0051707
GO:0075136,GO:0051701
GO:0055069,GO:0072507
GO:0042427,GO:0042435
GO:0052322,GO:0052320
GO:0010426,GO:0032776
GO:0052322,GO:0052319
GO:0010288,GO:0010038
GO:0009407,GO:0044248
GO:0051223,GO:0090087
GO:0060267,GO:0060263
GO:0052572,GO:0052200
GO:0030837,GO:0032272
GO:0051125,GO:0030833
GO:0007638,GO:0007610
GO:0090030,GO:0046885
GO:0010105,GO:0070298
GO:0051568,GO:0034968
GO:0051222,GO:1904951
GO:0002764,GO:0007165
GO:0000304,GO:0010035
GO:0009595,GO:0051606
GO:0010072,GO:0090421
GO:0042360,GO:0006775
GO:0006880,GO:0097577
GO:0098927,GO:0016192
GO:2000105,GO:0045740
GO:0032109,GO:0032106
GO:0032109,GO:0032107
GO:0000412,GO:0016570
GO:0010026,GO:0090558
GO:0071452,GO:0034614
GO:0055070,GO:0055076
GO:0052542,GO:0052545
GO:0006346,GO:0016569
GO:0080110,GO:0019438
GO:0098581,GO:0043207
GO:1901160,GO:1901564
GO:0070201,GO:0032880
GO:0045827,GO:0045833
GO:0030308,GO:0045926
GO:0010373,GO:0031327
GO:0070895,GO:0010529
GO:0032272,GO:0032271
GO:0009820,GO:1901564
GO:0000706,GO:1903046
GO:0031056,GO:0031399
GO:0070297,GO:1902531
GO:0070298,GO:0070297
GO:0048447,GO:0048442
GO:0032875,GO:0090329
GO:0009957,GO:0009913
GO:0036503,GO:0010243
GO:0051053,GO:0045934
GO:0072505,GO:0055081
GO:0070895,GO:0051053
GO:0032880,GO:0032879
GO:0009800,GO:0009803
GO:0006896,GO:0046907
GO:0009803,GO:0042537
GO:0050954,GO:0007600
GO:0010481,GO:0051301
GO:0070574,GO:0098662
GO:0031342,GO:0048523
GO:0030433,GO:0036503
GO:0042360,GO:0046483
GO:0030837,GO:0051494
GO:0070509,GO:0006816
GO:0030968,GO:0034620
GO:0032388,GO:0048522
GO:0009767,GO:0019684
GO:0009957,GO:0001708
GO:0097468,GO:0036473
GO:0052482,GO:0052386
GO:1901652,GO:1901700
GO:0080026,GO:0014070
GO:0010373,GO:0062014
GO:0046660,GO:0007548
GO:0048465,GO:0048438
GO:0045493,GO:0045491
GO:0044347,GO:0016998
GO:0031342,GO:0031341
GO:0032272,GO:0031333
GO:0009767,GO:0022900
GO:0098543,GO:0098581
GO:0001731,GO:0002183
GO:0010440,GO:0010374
GO:0010114,GO:0009639
GO:0009970,GO:0009267
GO:0009803,GO:0032787
GO:0046824,GO:0046822
GO:0010090,GO:0000904
GO:0010227,GO:0048437
GO:0090087,GO:0051049
GO:0010187,GO:0048581
GO:0015948,GO:0015975
GO:1904951,GO:0070201
GO:0030308,GO:0048523
GO:0052200,GO:0052173
GO:0009602,GO:0009608
GO:0045137,GO:0007548
GO:0001966,GO:0042330
GO:0006896,GO:0006892
GO:0033157,GO:1903827
GO:0048442,GO:0048464
GO:0060321,GO:0048544
GO:0043903,GO:0050789
GO:0043447,GO:0044249
GO:0010050,GO:0009791
GO:0034975,GO:0006457
GO:0010091,GO:0010090
GO:0035967,GO:0071310
GO:1900378,GO:0009891
GO:0046131,GO:0006213
GO:0032386,GO:0051049
GO:0051776,GO:0009593
GO:0030837,GO:0030833
GO:0016046,GO:0098543
GO:0019853,GO:0019852
GO:0070623,GO:0030656
GO:0033157,GO:0051223
GO:0080060,GO:0048481
GO:0009838,GO:0007275
GO:0070623,GO:0051171
GO:0051693,GO:0030837
GO:0051693,GO:0030835
GO:1901879,GO:0043244
GO:0030836,GO:1902905
GO:0032922,GO:0010468
GO:0001709,GO:0048869
GO:0042362,GO:0009110
GO:2000105,GO:0090329
GO:0000304,GO:0000302
GO:2000378,GO:0031324
GO:0030656,GO:0062012
GO:0042428,GO:0042430
GO:0080060,GO:0003006
GO:0007051,GO:0022402
GO:0010197,GO:0009559
GO:0015975,GO:0055114
GO:0031060,GO:0031056
GO:0080038,GO:0080036
GO:0031087,GO:0110156
GO:0030855,GO:0030154
GO:0110156,GO:0110154
GO:0043434,GO:0009725
GO:0051017,GO:0061572
GO:0009939,GO:0009967
GO:0009913,GO:0008544
GO:0010501,GO:0016070
GO:0015947,GO:0043446
GO:0007052,GO:1902850
GO:0050850,GO:1902533
GO:0046134,GO:0009163
GO:0090316,GO:0033157
GO:0031204,GO:0065002
GO:0030968,GO:0007165
GO:0090316,GO:1903829
GO:0006797,GO:0043436
GO:0080026,GO:0010243
GO:0042761,GO:0006633
GO:0060341,GO:0050794
GO:0048447,GO:0048444
GO:0006892,GO:0048193
GO:0032928,GO:0090322
GO:0030834,GO:1901879
GO:0000741,GO:0006997
GO:0009939,GO:0009937
GO:0043620,GO:0006355
GO:1902850,GO:1903047
GO:0007094,GO:0000278
GO:0042149,GO:0009267
GO:0070507,GO:0032886
GO:0007051,GO:0000226
GO:0031577,GO:0000075
GO:0002757,GO:0002253
GO:0008406,GO:0048608
GO:0043242,GO:0043244
GO:0060236,GO:0007346
GO:0070894,GO:0010528
GO:0071173,GO:0031577
GO:0045827,GO:0031324
GO:0070893,GO:0015074
GO:0052173,GO:0051707
GO:0010373,GO:0051055
GO:0000186,GO:0043406
GO:0034620,GO:0035967
GO:0009559,GO:0009561
GO:0010072,GO:0048508
GO:0010528,GO:0050794
GO:0032386,GO:0060341
GO:1903827,GO:0032880
GO:0009821,GO:1901566
GO:0052320,GO:0031325
GO:0051494,GO:0010639
GO:0032877,GO:0090068
GO:0032875,GO:0010564
GO:0042391,GO:0065008
GO:0010189,GO:0018130
GO:0052544,GO:0052482
GO:0010529,GO:0010528
GO:0009595,GO:0009607
GO:0032491,GO:0002238
GO:0055122,GO:0009642
GO:0032922,GO:0007623
GO:0009827,GO:0009664
GO:0008585,GO:0046545
GO:0052482,GO:0006952
GO:0046505,GO:0044255
GO:0051702,GO:0044403
GO:0046824,GO:0032388
GO:0010026,GO:0030154
GO:0080093,GO:0031323
GO:0097577,GO:0051238
GO:0070298,GO:1902532
GO:0032104,GO:0032101
GO:0007548,GO:0003006
GO:0031204,GO:0006620
GO:1900378,GO:1900376
GO:0046825,GO:0033157
GO:0070894,GO:0051052
GO:0009061,GO:0045333
GO:0001731,GO:0022618
GO:0046827,GO:0090316
GO:0048464,GO:0048438
GO:0060627,GO:0051049
GO:0002183,GO:0002181
GO:0007094,GO:0071174
GO:0001709,GO:0045165
GO:0032467,GO:0051781
GO:0007094,GO:0071173
GO:0042372,GO:1901663
GO:0060267,GO:0009893
GO:0009821,GO:0009820
GO:0030836,GO:0051495
GO:0045827,GO:0019747
GO:0006213,GO:0072527
GO:0045740,GO:0006275
GO:0060341,GO:0032879
GO:0009602,GO:0098543
GO:0031333,GO:0043254
GO:0048442,GO:0048437
GO:0046825,GO:0046822
GO:0000038,GO:0006631
GO:1901880,GO:0043242
GO:0042330,GO:0009605
GO:0015846,GO:0071705
GO:0052544,GO:0052542
GO:0052544,GO:0052543
GO:0008406,GO:0048513
GO:0015846,GO:0071702
GO:0016197,GO:0016192
GO:0009407,GO:0009404
GO:0098581,GO:0009595
GO:0045022,GO:0098927
GO:0019853,GO:0042364
GO:0009870,GO:0002758
GO:0045730,GO:0008152
GO:0015848,GO:0015846
GO:0071174,GO:0000278
GO:0035967,GO:0035966
GO:0140255,GO:0010646
GO:0009768,GO:0009765
GO:0052544,GO:0006952
GO:0043967,GO:0016573
GO:0043446,GO:0044237
GO:0034620,GO:0006986
GO:1901881,GO:1901879
GO:0048441,GO:0048465
GO:0051222,GO:0051223
GO:0030308,GO:0001558
GO:0046885,GO:0032350
GO:1902904,GO:1902903
GO:0030837,GO:1902904
GO:0010091,GO:0000904
GO:0080026,GO:1901700
GO:0010262,GO:0031099
GO:0032886,GO:0050794
GO:0048829,GO:0048364
GO:0080110,GO:0010584
GO:0019852,GO:0006767
GO:0060263,GO:0019222
GO:0043620,GO:0033554
GO:0006809,GO:0046209
GO:0042427,GO:1901162
GO:1903829,GO:1903827
GO:0046505,GO:0006790
GO:0030834,GO:0008064
GO:0046545,GO:0046660
GO:0055069,GO:0055076
GO:0009861,GO:0009814
GO:0010187,GO:0010029
GO:1902850,GO:0000226
GO:0051225,GO:0070925
GO:0032467,GO:0090068
GO:0046169,GO:0015945
GO:0000462,GO:0030490
GO:0009068,GO:1901606
GO:0006212,GO:0006208
GO:0046499,GO:0046128
GO:0006639,GO:0006638
GO:0045820,GO:1903579
GO:0010466,GO:0052547
GO:0051511,GO:0030308
GO:0016120,GO:0016119
GO:0048235,GO:0022412
GO:0006301,GO:0006281
GO:0071462,GO:1901701
GO:2000757,GO:1901984
GO:0019742,GO:0006722
GO:0019500,GO:1901575
GO:0006557,GO:0044272
GO:0016133,GO:0016130
GO:0016133,GO:0016131
GO:0009684,GO:0072330
GO:0034337,GO:0009987
GO:0019745,GO:0019742
GO:0001561,GO:0019395
GO:0071333,GO:0071331
GO:0045597,GO:0048522
GO:0072502,GO:0072506
GO:0006862,GO:0015931
GO:0043137,GO:0006401
GO:0009969,GO:0070592
GO:1990359,GO:0010043
GO:0006646,GO:0046474
GO:0006706,GO:0016042
GO:0042274,GO:0042254
GO:0019758,GO:0019757
GO:0006515,GO:0051603
GO:0001887,GO:0044237
GO:0010299,GO:0061687
GO:1901983,GO:0031399
GO:0034389,GO:0006996
GO:0010111,GO:0007031
GO:0035067,GO:0035065
GO:0000027,GO:0042273
GO:0042631,GO:0031668
GO:0031534,GO:0051012
GO:0045490,GO:0045488
GO:0006983,GO:0034976
GO:0033611,GO:0033609
GO:0007032,GO:0016050
GO:0010466,GO:0045861
GO:1905268,GO:1902275
GO:0050688,GO:0002831
GO:0048640,GO:0048638
GO:0019757,GO:1901564
GO:0009558,GO:0009561
GO:0048446,GO:0048444
GO:1903578,GO:0019222
GO:0010477,GO:0010035
GO:0010588,GO:0010051
GO:0006723,GO:0042335
GO:0031647,GO:0065008
GO:0000098,GO:0000096
GO:0010111,GO:0009657
GO:0031057,GO:0031056
GO:0001654,GO:0007423
GO:0006469,GO:0045859
GO:0035404,GO:0016572
GO:0000027,GO:0042255
GO:0019048,GO:0016032
GO:0009848,GO:0006568
GO:0071329,GO:0009744
GO:0010587,GO:0034661
GO:0071324,GO:0071322
GO:0009650,GO:0009411
GO:0007423,GO:0048513
GO:0044273,GO:0044248
GO:0010030,GO:0048582
GO:0016144,GO:1901659
GO:0061687,GO:0098754
GO:0019985,GO:0000731
GO:0002235,GO:0009593
GO:0010586,GO:0034660
GO:0009804,GO:0009698
GO:0070409,GO:0044271
GO:0019432,GO:0006641
GO:0030002,GO:0006873
GO:0033609,GO:0043648
GO:0010455,GO:0045597
GO:0001654,GO:0150063
GO:0055064,GO:0055083
GO:0010413,GO:0045491
GO:0034508,GO:0051276
GO:0007076,GO:1903047
GO:0072665,GO:0033365
GO:0031055,GO:0006338
GO:0001933,GO:0042326
GO:0007032,GO:0010256
GO:0015945,GO:0034308
GO:0010940,GO:0010942
GO:0051353,GO:0009893
GO:0006552,GO:0009083
GO:0071277,GO:0051592
GO:0071329,GO:0071324
GO:0010940,GO:0010939
GO:0018283,GO:0016226
GO:0045820,GO:1900543
GO:0044003,GO:0051701
GO:0009298,GO:0019673
GO:0009848,GO:0009684
GO:0010951,GO:0052548
GO:1903579,GO:0009892
GO:0015916,GO:0051503
GO:0010255,GO:0071333
GO:0070265,GO:0008219
GO:0072501,GO:0072505
GO:1901337,GO:0072348
GO:0009087,GO:0006555
GO:0008298,GO:0006403
GO:0045820,GO:0009895
GO:0010042,GO:0010038
GO:0051503,GO:0015865
GO:0015884,GO:0051180
GO:0010417,GO:0045492
GO:0048640,GO:0045926
GO:0032768,GO:0051341
GO:0051341,GO:0050790
GO:0051353,GO:0051341
GO:0044273,GO:0006790
GO:0048359,GO:0022414
GO:1903579,GO:1903578
GO:0009854,GO:0009853
GO:0034508,GO:0065004
GO:0019742,GO:1901360
GO:0018282,GO:0031163
GO:0019544,GO:0006536
GO:0019544,GO:0006527
GO:0006543,GO:0009065
GO:0046460,GO:0008610
GO:0050993,GO:0006644
GO:0040009,GO:0040008
GO:0002235,GO:0006986
GO:0009805,GO:0009804
GO:0046463,GO:0045017
GO:0019745,GO:1901362
GO:0006646,GO:0046337
GO:0031508,GO:0140462
GO:0010951,GO:0010466
GO:0001561,GO:0009062
GO:0006598,GO:0006595
GO:0072501,GO:0030002
GO:0010466,GO:0051346
GO:0071248,GO:0010038
GO:0016143,GO:0006790
GO:0009558,GO:0007349
GO:0006587,GO:0042427
GO:0017157,GO:0060627
GO:0042547,GO:0042545
GO:0051348,GO:0051338
GO:0006984,GO:0007165
GO:0006290,GO:0006281
GO:0052547,GO:0030162
GO:0046169,GO:0034309
GO:0010417,GO:0010413
GO:1905268,GO:2001251
GO:0042273,GO:0042254
GO:0071326,GO:0034284
GO:0071462,GO:0009415
GO:0006722,GO:0006721
GO:0071241,GO:0070887
GO:0042326,GO:0045936
GO:0046396,GO:0019586
GO:0035067,GO:2000757
GO:0010966,GO:0044070
GO:0006110,GO:1903578
GO:0000027,GO:0022618
GO:0019499,GO:0034641
GO:0051012,GO:0007018
GO:0080021,GO:0014070
GO:0045597,GO:0045595
GO:0051346,GO:0043086
GO:0016130,GO:0006706
GO:0010192,GO:0010191
GO:0010184,GO:0009914
GO:0009684,GO:0009851
GO:0072337,GO:0071702
GO:0071216,GO:0009607
GO:0072337,GO:0071705
GO:0006706,GO:1901361
GO:0043470,GO:0009894
GO:0018282,GO:0006464
GO:0019500,GO:0019499
GO:0009745,GO:0010182
GO:0030048,GO:0030029
GO:0046185,GO:0006081
GO:0055071,GO:0055076
GO:0009567,GO:0009566
GO:0051511,GO:0051510
GO:0010269,GO:0010035
GO:1990359,GO:0097501
GO:0045912,GO:0006109
GO:0045490,GO:0000272
GO:0030320,GO:0030002
GO:0009087,GO:0009068
GO:0015865,GO:0006862
GO:2000757,GO:2000756
GO:0030643,GO:0055062
GO:0051084,GO:0006458
GO:0007076,GO:0000070
GO:0055062,GO:0072505
GO:0055062,GO:0072506
GO:0055062,GO:0055083
GO:0008298,GO:0070727
GO:0009684,GO:0042435
GO:0043649,GO:0043648
GO:0006212,GO:0019860
GO:0045807,GO:0030100
GO:0050688,GO:0031347
GO:0006791,GO:0008150
GO:0006110,GO:0043467
GO:0031057,GO:0031400
GO:0016491,GO:0003824
GO:0042759,GO:0006633
GO:0051647,GO:0051640
GO:0006297,GO:0006289
GO:0040010,GO:0040009
GO:0060151,GO:0051640
GO:0010477,GO:1901700
GO:0007097,GO:0046907
GO:0006110,GO:0043470
GO:0030100,GO:0051128
GO:0009683,GO:0032787
GO:0009083,GO:0009063
GO:0033673,GO:0043549
GO:0008233,GO:0140096
GO:0046463,GO:0006639
GO:0072666,GO:0072594
GO:0002697,GO:0002682
GO:0009083,GO:0009081
GO:0043157,GO:0009651
GO:0045807,GO:0051050
GO:0046185,GO:0044248
GO:0009969,GO:0010411
GO:0071291,GO:0010269
GO:0006862,GO:0015748
GO:0010312,GO:1990359
GO:0048359,GO:0010214
GO:0072506,GO:0098771
GO:0071331,GO:0009746
GO:0007338,GO:0009566
GO:0010030,GO:0010029
GO:0010677,GO:0010675
GO:0043572,GO:0048285
GO:0070409,GO:0070408
GO:0016572,GO:0006468
GO:0010078,GO:0010074
GO:0010312,GO:0098754
GO:0006593,GO:0006591
GO:0043649,GO:0046395
GO:0035067,GO:0031057
GO:0032876,GO:0032875
GO:0010541,GO:0009926
GO:0071277,GO:0071248
GO:0016133,GO:0042447
GO:0030002,GO:0055081
GO:0055083,GO:0098771
GO:0015868,GO:0015865
GO:0048354,GO:0010214
GO:0015868,GO:1901264
GO:0070408,GO:0006796
GO:0046463,GO:0046460
GO:0035065,GO:0031056
GO:0048235,GO:0055046
GO:0050688,GO:0002697
GO:0071291,GO:0071248
GO:0030162,GO:0051246
GO:0006469,GO:0033673
GO:0045004,GO:0006281
GO:0032770,GO:0032768
GO:0016144,GO:0016143
GO:0030026,GO:0055071
GO:0019499,GO:0071704
GO:0006623,GO:0072666
GO:0040014,GO:0051239
GO:0071333,GO:0001678
GO:0010078,GO:0010015
GO:0018283,GO:0018282
GO:0030100,GO:0060627
GO:0070409,GO:0090407
GO:0070408,GO:0019637
GO:0043090,GO:0006865
GO:0072502,GO:0030002
GO:0000098,GO:0009063
